RollNo	InstallmentNo	PayMode	ChequeNo	ChequeDate	DrawnOn	ReceiptNo	BankPunchNo	FinalAmt	AdvanceAmt	BalanceAmt	LateFee	CreatedBy	CreatedDate	LastUpdatedBy	LastUpdatedDate	SchoolCode	Reclot	sendtoac	receivedate	chkbounce	reason	ForSession	Narration	ChqBounceFee
S0903968	5	CHEQUE	179091	00:00.0	AXIS	468		9600	0	0	0	lallan	06:23.0	admin	54:02.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0702176	5	CHEQUE	592178	00:00.0	HDFC BANK	469	NULL	27200	0	0	0	lallan	22:56.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802705	5	CHEQUE	371492	00:00.0	STATE BANK OF INDIA	470	NULL	28450	0	0	0	lallan	27:38.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0600404	5	CHEQUE	287069	00:00.0	CITI BANK	471	NULL	22050	0	0	0	lallan	29:07.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802640	5	CHEQUE	679580	00:00.0	STATE BANK OF INDIA	472	NULL	28450	0	0	0	sreeja	29:09.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802395	5	CHEQUE	691308	00:00.0	AXIS	473	NULL	28450	0	0	0	lallan	30:20.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0803370	5	CHEQUE	198909	00:00.0	HSBC BANK	474		26800	0	0	0	lallan	33:09.0	lallan	28:23.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0702267	5	CHEQUE	260108	00:00.0	ICICI BANK	475		27200	0	0	0	lallan	34:42.0	lallan	09:11.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903904	5	CHEQUE	257290	00:00.0	ICICI BANK	476	NULL	11250	0	0	0	lallan	35:51.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0600874	5	CHEQUE	112596	00:00.0	BANK OF MAHARASHTRA	477	NULL	27600	0	0	0	lallan	36:57.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802639	5	CHEQUE	307568	00:00.0	CBI	478	NULL	28450	0	0	0	lallan	39:59.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0702284	5	CHEQUE	590507	00:00.0	ICICI BANK	479	NULL	28850	0	0	0	lallan	43:07.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802352	5	CHEQUE	57129	00:00.0	ICICI BANK	480	NULL	26800	0	0	0	lallan	44:49.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0904103	5	DD	178516	00:00.0	ICICI BANK	481	NULL	55300	0	0	0	sreeja	44:57.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0701995	5	CHEQUE	139556	00:00.0	CITI BANK	482	NULL	27200	0	0	0	lallan	45:29.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0904103	5	CHEQUE	282508	00:00.0	ICICI BANK	483	NULL	11800	0	0	0	sreeja	45:52.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0500312	5	CHEQUE	574111	00:00.0	PANJAB NATIONAL BANK	484	NULL	27600	0	0	0	lallan	46:49.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0600551	5	CHEQUE	137	00:00.0	KOTAK MAHINDRA	485	NULL	29250	0	0	0	lallan	47:41.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0701610	5	CHEQUE	759742	00:00.0	ORIENTAL BANK OF COM	486	NULL	27200	0	0	0	lallan	53:37.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903761	5	CHEQUE	14849	00:00.0	ICICI BANK	487	NULL	9600	0	0	0	lallan	58:59.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903691	5	CHEQUE	14848	00:00.0	ICICI BANK	488	NULL	11250	0	0	0	lallan	00:06.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0803151	5	CHEQUE	684814	00:00.0	KARNATAKA BANK	489	NULL	26800	0	0	0	lallan	05:51.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0803152	5	CHEQUE	684815	00:00.0	KARNATAKA BANK	490	NULL	28450	0	0	0	lallan	06:55.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802523	5	CHEQUE	351148	00:00.0	ICICI BANK	491	NULL	26800	0	0	0	lallan	09:37.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0904017	5	CHEQUE	229794	00:00.0	ICICI BANK	492	NULL	11250	0	0	0	lallan	10:43.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903572	5	CHEQUE	23843	00:00.0	ICICI BANK	493	NULL	11250	0	0	0	lallan	12:12.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0600844	5	CHEQUE	120193	00:00.0	ICICI BANK	494	NULL	29250	0	0	0	lallan	15:57.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802883	5	CHEQUE	368833	00:00.0	HDFC BANK	495	NULL	26800	0	0	0	lallan	17:12.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802997	5	CHEQUE	619261	00:00.0	HDFC BANK	496	NULL	28450	0	0	0	sreeja	24:07.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903672	5	CHEQUE	129824	00:00.0	BOM	497		11250	0	0	0	lallan	26:42.0	admin	12:50.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0701974	5	CHEQUE	742388	00:00.0	UNITED BANK	498	NULL	28850	0	0	0	lallan	29:02.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0702206	5	CHEQUE	469845	00:00.0	ICICI BANK	499	NULL	27200	0	0	0	lallan	30:33.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0701476	5	CHEQUE	139092	00:00.0	HDFC BANK	500	NULL	27200	0	0	0	lallan	37:24.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0500331	5	CHEQUE	191078	00:00.0	ICICI BANK	501	NULL	29250	0	0	0	lallan	40:28.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0500332	5	CHEQUE	191080	00:00.0	ICICI BANK	502	NULL	29250	0	0	0	lallan	41:02.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802426	5	CHEQUE	101229	00:00.0	ORIENTAL BANK OF COM	503	NULL	28450	0	0	0	lallan	43:20.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903710	5	CHEQUE	129826	00:00.0	BANK OF MAHARASHTRA	504	NULL	11250	0	0	0	lallan	45:45.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903709	5	CHEQUE	129823	00:00.0	BOM	505	NULL	11250	0	0	0	lallan	46:34.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903730	5	CHEQUE	736728	00:00.0	ICICI BANK	506	NULL	9600	0	0	0	lallan	48:10.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903624	5	CHEQUE	139086	00:00.0	ICICI BANK	507	NULL	11250	0	0	0	lallan	03:23.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0600988	5	CHEQUE	90831	00:00.0	HSBC BANK	508	NULL	29250	0	0	0	lallan	06:34.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0500133	5	CHEQUE	758333	00:00.0	ORIENTAL BANK OF COM	509	NULL	29250	0	0	0	lallan	09:57.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0702239	5	CHEQUE	610232	00:00.0	HDFC BANK	510	NULL	28850	0	0	0	lallan	12:28.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0702070	5	CHEQUE	739337	00:00.0	HDFC BANK	511	NULL	27200	0	0	0	lallan	15:31.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0803144	5	CHEQUE	204623	00:00.0	IDBI BANK LTD.	512	NULL	28450	0	0	0	lallan	17:40.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903949	5	CHEQUE	296415	00:00.0	AXIS	513	NULL	11250	0	0	0	lallan	19:17.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903950	5	CHEQUE	296416	00:00.0	AXIS	514	NULL	11250	0	0	0	lallan	20:12.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0500342	5	CHEQUE	198479	00:00.0	HDFC BANK	515	NULL	29250	0	0	0	lallan	21:39.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0701297	5	CHEQUE	632572	00:00.0	HDFC BANK	516	NULL	29400	0	0	0	lallan	27:35.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0701396	5	CHEQUE	709702	00:00.0	BANK OF BARODA	517	NULL	22050	0	0	0	lallan	29:52.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903459	5	CHEQUE	967684	00:00.0	AXIS	518		11250	0	0	0	lallan	32:30.0	lallan	35:23.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0904104	5	DD	439042	00:00.0	BANK OF BARODA	519	NULL	55300	0	0	0	sreeja	36:07.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0904104	5	CHEQUE	709701	00:00.0	BANK OF BARODA	520	NULL	11250	0	0	0	sreeja	36:53.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903546	5	CHEQUE	773123	00:00.0	HDFC BANK	521		11250	0	0	0	lallan	41:40.0	lallan	47:48.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903884	5	CHEQUE	662199	00:00.0	CITI BANK	522		11250	0	0	0	lallan	45:37.0	lallan	01:48.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0601056	5	CHEQUE	494318	00:00.0	STATE BANK OF PATIAL	523		22050	0	0	0	lallan	47:03.0	lallan	55:05.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0904105	5	DD	114065	00:00.0	THE SOUTH INDIAN BAN	524	NULL	64900	0	0	0	sreeja	48:48.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0701827	5	CHEQUE	821402	00:00.0	ICICI BANK	525	NULL	27200	0	0	0	lallan	54:36.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0701535	5	CHEQUE	752801	00:00.0	ORIENTAL BANK OF COM	526	NULL	28850	0	0	0	lallan	57:06.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0500029	5	CHEQUE	317025	00:00.0	CITI BANK	527	NULL	29250	0	0	0	lallan	58:38.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0601216	5	CHEQUE	254844	00:00.0	ICICI BANK	528	NULL	27600	0	0	0	lallan	59:50.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0601130	5	CHEQUE	591583	00:00.0	CITI BANK	529	NULL	29250	0	0	0	lallan	00:58.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802281	5	CHEQUE	90986	00:00.0	STATE BANK OF INDIA	530	NULL	28450	0	0	0	lallan	02:13.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903556	5	CHEQUE	452207	00:00.0	CITI BANK	531	NULL	9600	0	0	0	lallan	03:46.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0904106	5	DD	164422	00:00.0	HDFC BANK	532	NULL	55300	0	0	0	sreeja	07:34.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0904106	5	CHEQUE	575616	00:00.0	HDFC BANK	533	NULL	11800	0	0	0	sreeja	08:14.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802429	5	CHEQUE	242079	00:00.0	SBT	534	NULL	28450	0	0	0	lallan	09:06.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903784	5	CHEQUE	620676	00:00.0	CORPORATION BANK	535		11250	0	0	0	lallan	15:53.0	admin	57:22.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0803959	5	CHEQUE	843	00:00.0	ICICI BANK	536		28450	0	0	0	lallan	18:05.0	lallan	58:45.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0500311	5	CHEQUE	245512	00:00.0	HDFC BANK	537	NULL	29250	0	0	0	lallan	19:34.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0701430	5	CHEQUE	359368	00:00.0	HDFC BANK	538	NULL	28850	0	0	0	lallan	21:00.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0702052	5	CHEQUE	359369	00:00.0	HDFC BANK	539	NULL	28850	0	0	0	lallan	22:17.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802920	5	CHEQUE	178239	00:00.0	HDFC BANK	540	NULL	29000	0	0	0	lallan	24:29.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0701863	5	CHEQUE	666704	00:00.0	IDBI BANK LTD.	541	NULL	28850	0	0	0	lallan	26:40.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802859	5	CHEQUE	554001	00:00.0	HDFC BANK	542	NULL	28450	0	0	0	lallan	31:23.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0701744	5	CHEQUE	554002	00:00.0	HDFC BANK	543	NULL	28850	0	0	0	lallan	36:32.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802428	5	CHEQUE	607575	00:00.0	ICICI BANK	544	NULL	28450	0	0	0	lallan	45:05.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802294	5	CHEQUE	355746	00:00.0	STANDARD CHARTERED	545	NULL	26800	0	0	0	lallan	46:34.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0701325	5	CHEQUE	781682	00:00.0	STATE BANK OF INDIA	546	NULL	27200	0	0	0	lallan	54:27.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0601238	5	CHEQUE	768716	00:00.0	HDFC BANK	547	NULL	29250	0	0	0	lallan	55:56.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0701896	5	CHEQUE	341862	00:00.0	PANJAB NATIONAL BANK	548	NULL	27200	0	0	0	lallan	05:16.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0601098	5	CHEQUE	341861	00:00.0	PANJAB NATIONAL BANK	549	NULL	27600	0	0	0	lallan	05:55.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0904001	5	CHEQUE	570137	00:00.0	IDBI BANK LTD.	550	NULL	9600	0	0	0	lallan	07:09.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0701421	5	CHEQUE	30908	00:00.0	HSBC BANK	551	NULL	27200	0	0	0	lallan	12:49.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0600626	5	CHEQUE	480625	00:00.0	ORIENTAL BANK OF COM	552	NULL	29250	0	0	0	lallan	14:34.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0701685	5	CHEQUE	315631	00:00.0	STANDARD CHARTERED	553	NULL	28850	0	0	0	lallan	15:40.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0601139	5	DD	475318	00:00.0	ORIENTAL BANK OF COM	554	NULL	27600	0	0	0	lallan	17:08.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0702280	5	CHEQUE	132849	00:00.0	HDFC BANK	555	NULL	28850	0	0	0	lallan	20:26.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802641	5	CHEQUE	61864	00:00.0	HSBC BANK	556	NULL	26800	0	0	0	lallan	24:05.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0803260	5	CHEQUE	227536	00:00.0	HDFC BANK	557	NULL	26800	0	0	0	lallan	47:01.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903912	5	CHEQUE	982677	00:00.0	ICICI BANK	558		1650	0	0	0	lallan	58:23.0	admin	50:00.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903955	5	CHEQUE	108745	00:00.0	AXIS	559	NULL	11250	0	0	0	lallan	07:01.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0702126	5	CHEQUE	208393	00:00.0	INDIAN OVERSEAS BANK	560	NULL	27200	0	0	0	manpreet	06:49.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903645	5	CHEQUE	337379	00:00.0	ABN AMRO	561		11250	0	0	0	lallan	20:21.0	lallan	23:34.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903644	5	CHEQUE	337380	00:00.0	ABN AMRO	562	NULL	11250	0	0	0	lallan	21:50.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903621	5	CHEQUE	9828	00:00.0	HDFC BANK	563	NULL	11250	0	0	0	lallan	46:14.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0803096	5	CHEQUE	143768	00:00.0	INDIAN OVERSEAS BANK	564	NULL	28450	0	0	0	lallan	48:56.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0803097	5	CHEQUE	143767	00:00.0	INDIAN OVERSEAS BANK	565	NULL	28450	0	0	0	lallan	49:34.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802945	5	CHEQUE	873371	00:00.0	HDFC BANK	566	NULL	28450	0	0	0	lallan	50:53.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0601111	5	CHEQUE	352608	00:00.0	AXIS	567		27600	0	0	0	lallan	54:43.0	lallan	40:50.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0600454	5	CHEQUE	276605	00:00.0	AXIS	568	NULL	20400	0	0	0	lallan	56:12.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0803351	5	CHEQUE	385843	00:00.0	HDFC BANK	569		28450	0	0	0	lallan	02:37.0	lallan	22:20.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802468	5	CHEQUE	34619	00:00.0	HSBC BANK	570	NULL	28450	0	0	0	lallan	05:00.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802833	5	CHEQUE	689858	00:00.0	STANDARD CHARTERED	571	NULL	28450	0	0	0	lallan	15:19.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802832	5	CHEQUE	689859	00:00.0	STANDARD CHARTERED	572	NULL	28450	0	0	0	lallan	15:58.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903980	5	CHEQUE	280	00:00.0	KOTAK MAHINDRA	573	NULL	11250	0	0	0	lallan	18:17.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903979	5	CHEQUE	280	00:00.0	KOTAK MAHINDRA	574	NULL	11250	0	0	0	lallan	19:04.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802525	5	CHEQUE	117311	00:00.0	PANJAB NATIONAL BANK	575	NULL	28450	0	0	0	lallan	23:55.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0600710	5	CHEQUE	117310	00:00.0	PANJAB NATIONAL BANK	576	NULL	29250	0	0	0	lallan	24:45.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0601122	5	CHEQUE	339000	00:00.0	ICICI BANK	577	NULL	29250	0	0	0	lallan	26:05.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802929	5	CHEQUE	683987	00:00.0	HDFC BANK	578	NULL	28450	0	0	0	lallan	27:29.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0600786	5	CHEQUE	28920	00:00.0	STATE BANK OF INDIA	579	NULL	29250	0	0	0	lallan	28:28.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0600785	5	CHEQUE	28921	00:00.0	STATE BANK OF INDIA	580	NULL	29250	0	0	0	lallan	29:12.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0600762	5	CHEQUE	11213	00:00.0	STATE BANK OF INDIA	581	NULL	29250	0	0	0	lallan	30:48.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0601085	5	CHEQUE	364884	00:00.0	AXIS	582	NULL	29800	0	0	0	lallan	31:38.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0601217	5	CHEQUE	551140	00:00.0	HDFC BANK	583	NULL	29250	0	0	0	lallan	32:26.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0601100	5	CHEQUE	190050	00:00.0	HDFC BANK	584	NULL	29250	0	0	0	lallan	34:36.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0601099	5	CHEQUE	190049	00:00.0	HDFC BANK	585	NULL	29250	0	0	0	lallan	35:10.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0702153	5	CHEQUE	563678	00:00.0	VIJAYA BANK	586	NULL	28850	0	0	0	lallan	38:46.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903998	5	CHEQUE	159944	00:00.0	HDFC BANK	587		9600	0	0	0	lallan	42:02.0	admin	58:40.0	NULL	0	0	00:00.0	0		NULL		0
S0601246	5	CHEQUE	362377	00:00.0	ANDHRA BANK	588		29250	0	0	0	lallan	44:13.0	lallan	23:29.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903998	5	CHEQUE	159945	00:00.0	HDFC BANK	589	NULL	1650	0	0	0	lallan	45:49.0	NULL	NULL	NULL	0	0	00:00.0	1	differ word and figures	NULL		0
S0702258	5	CHEQUE	627318	00:00.0	STATE BANK OF INDIA	590	NULL	22050	0	0	0	lallan	47:59.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0803207	5	CHEQUE	222986	00:00.0	DENA BANK	591	NULL	26800	0	0	0	lallan	52:09.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0803206	5	CHEQUE	222985	00:00.0	DENA BANK	592	NULL	26800	0	0	0	lallan	53:21.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0803275	5	CHEQUE	5918	00:00.0	HDFC BANK	593	NULL	28450	0	0	0	sreeja	53:44.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0701986	5	CHEQUE	5917	00:00.0	HDFC BANK	594	NULL	28850	0	0	0	sreeja	55:00.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0701793	5	CHEQUE	184583	00:00.0	ICICI BANK	595	NULL	28850	0	0	0	sreeja	57:24.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0701354	5	CHEQUE	629293	00:00.0	STANDARD CHARTERED	596		28850	0	0	0	lallan	58:06.0	lallan	34:57.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0701686	5	CHEQUE	190408	00:00.0	ICICI BANK	597		28850	0	0	0	lallan	59:58.0	lallan	35:40.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903767	5	CHEQUE	190409	00:00.0	ICICI BANK	598		11250	0	0	0	lallan	01:11.0	lallan	38:20.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0701794	5	CHEQUE	184584	00:00.0	ICICI BANK	599		28850	0	0	0	sreeja	06:24.0	admin	30:28.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903968	5	CHEQUE	179092	00:00.0	AXIS	600		2200	0	0	0	lallan	06:27.0	admin	54:02.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0802314	5	CHEQUE	898180	00:00.0	CITI BANK	601	NULL	28450	0	0	0	lallan	08:48.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0500244	5	CHEQUE	898307	00:00.0	HDFC BANK	602	NULL	27600	0	0	0	sreeja	09:05.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0702028	5	CHEQUE	238787	00:00.0	HDFC BANK	603	NULL	28850	0	0	0	lallan	14:59.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0600422	5	CHEQUE	361539	00:00.0	STATE BANK OF INDIA	1568	NULL	27600	0	0	0	lallan	10:13.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0904086	5	CHEQUE	179772	00:00.0	AXIS	605		11250	0	0	0	lallan	16:34.0	lallan	02:52.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0904018	5	CHEQUE	689241	00:00.0	ABN AMRO	606		11250	0	0	0	sreeja	19:09.0	admin	43:15.0	NULL	0	0	00:00.0	0	NULL	NULL		0
S0803045	5	CHEQUE	99271	00:00.0	ICICI BANK	607	NULL	26800	0	0	0	lallan	19:29.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0904019	5	CHEQUE	689242	00:00.0	ABN AMRO	608	NULL	11250	0	0	0	sreeja	20:18.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0600615	5	CHEQUE	109266	00:00.0	CORPORATION BANK	609	NULL	27600	0	0	0	lallan	21:03.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903382	5	CHEQUE	247136	00:00.0	STANDARD CHARTERED	610	NULL	11250	0	0	0	sreeja	21:11.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0600616	5	CHEQUE	109265	00:00.0	CORPORATION BANK	611	NULL	27600	0	0	0	lallan	21:42.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0903777	5	CHEQUE	295386	00:00.0	HDFC BANK	612	NULL	11250	0	0	0	sreeja	22:36.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0500151	5	CHEQUE	494770	00:00.0	CORPORATION BANK	613	NULL	29250	0	0	0	lallan	22:49.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0500152	5	CHEQUE	494769	00:00.0	CORPORATION BANK	614	NULL	29250	0	0	0	lallan	23:24.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0600945	5	CHEQUE	746048	00:00.0	ICICI BANK	615	NULL	29800	0	0	0	sreeja	24:18.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0701316	5	CHEQUE	225288	00:00.0	STATE BANK OF INDIA	616	NULL	28850	0	0	0	lallan	24:39.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0701493	5	CHEQUE	225287	00:00.0	STATE BANK OF INDIA	617	NULL	28850	0	0	0	lallan	25:21.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0500180	5	CHEQUE	207265	00:00.0	AXIS	618	NULL	27600	0	0	0	lallan	26:49.0	NULL	NULL	NULL	0	0	00:00.0	0	NULL	NULL		0
S0904083	5	CHEQUE	275146	00:00.0	ICICI BANK	619		12075	0	0	0	lallan	29:15.0	lallan	50:13.0	NULL	0	0	00:00.0	0	NULL	NULL		0
